Application Version SamplingRate Effort simple_preds time time_est conj_total conj_pdg_metric_pruned conj_ub_est_pruned conj_computed conj_interesting disj_total disj_pdg_metric_pruned disj_ub_est_pruned disj_computed disj_interesting top_compl num_perf_compl num_perf_simple top_simple compl_cr compl_cr_is_top_perf compl_cr_pruned_conj compl_cr_pruned_disj time_compl_cr simple_cr simple_cr_is_top_perf
tcas 15 1 5 608 138 0 184528 107172 43381 33975 143 184528 107172 76850 506 0 0.8728 0 0 0.132297 1 0 75783 77351 2 0 0
tcas 15 1 10 608 263 1 184528 43980 86226 54322 349 184528 43980 139987 561 0 0.8728 0 0 0.132297 1 0 138381 140545 3 0 0
tcas 15 1.01 5 603 206 1 181503 105420 42144 33939 142 181503 105420 75628 455 0 0.8728 0 0 0.132297 1 0 74491 76078 3 0 0
tcas 15 2 5 364 59 0 66066 36569 13105 16392 312 66066 36569 29332 165 0 0.748345 0 0 0.233472 1 0 22650 29495 8 0 0
tcas 15 5 5 151 14 0 11325 6253 3049 2023 6 11325 6253 5055 17 0 0.645044 0 0 0.464764 1 0 3849 5048 2 0 0
tcas 15 10 5 80 3 0 3160 1840 794 526 18 3160 1840 1318 2 0 0.572897 0 0 0.399672 1 0 974 1316 1 0 0
tcas 15 100 5 11 0 0 55 9 29 17 0 55 9 46 0 0 -1.0 0 0 0.0219315 0 0 0 0 0 0 0
tcas 15 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 16 1 1 555 129 0 153735 107703 14068 31964 18871 153735 107703 39940 6092 11 0.787292 0 0 0.730319 1 0 30235 46031 26 0 0
tcas 16 1 2 555 195 0 153735 95146 15350 43239 25219 153735 95146 49339 9250 18 0.787292 0 0 0.730319 1 0 34265 58587 46 0 0
tcas 16 1 5 555 122 0 153735 85927 15354 52454 30783 153735 85927 56214 11594 18 0.787292 0 0 0.730319 1 0 35768 67805 34 0 0
tcas 16 1 10 555 207 1 153735 36285 23751 93699 56922 153735 36285 101049 16401 22 0.888971 0 0 0.730319 1 0 71729 117447 46 0 0
tcas 16 1.01 5 555 133 0 153735 86001 14890 52844 30632 153735 86001 55412 12322 18 0.787292 0 0 0.730319 1 0 34968 67733 37 0 0
tcas 16 2 5 323 48 0 52003 27690 2550 21763 9029 52003 27690 15894 8419 2 0.757553 0 0 0.699351 1 0 8910 24311 17 0 0
tcas 16 5 5 146 13 0 10585 5911 1023 3651 1622 10585 5911 3149 1525 1 0.757786 0 0 0.560642 1 0 2102 4673 4 0 0
tcas 16 10 5 88 4 0 3828 2151 292 1385 405 3828 2151 945 732 0 0.711586 0 0 0.400544 1 0 610 1677 1 0 0
tcas 16 100 5 7 0 0 21 6 0 15 0 21 6 1 14 0 -1.0 0 0 0.20202 0 0 0 0 0 0 0
tcas 16 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 17 1 1 610 143 0 185745 134638 20674 30433 8889 185745 134638 46943 4164 15 0.849536 0 0 0.562149 1 0 40828 51107 17 0 0
tcas 17 1 2 610 282 1 185745 117237 23105 45403 12703 185745 117237 61041 7467 20 0.849536 0 0 0.562149 1 0 51661 68508 40 0 0
tcas 17 1 5 610 228 1 185745 106280 23496 55969 15901 185745 106280 70409 9056 21 0.849536 0 0 0.562149 1 0 56719 79465 40 0 0
tcas 17 1 10 610 265 0 185745 48370 40299 97076 29584 185745 48370 124994 12381 23 0.909081 0 0 0.562149 1 0 109789 137375 31 0 0
tcas 17 1.01 5 609 180 0 185136 105931 22899 56306 15878 185136 105931 69578 9627 21 0.849536 0 0 0.562149 1 0 56237 79205 24 0 0
tcas 17 2 5 366 60 0 66795 35910 9267 21618 5895 66795 35910 24485 6400 0 0.840969 0 0 0.562149 1 0 21444 30883 10 0 0
tcas 17 5 5 179 19 1 15931 8882 3143 3906 1055 15931 8882 5587 1462 0 0.796256 0 0 0.450305 1 0 4475 7049 4 0 0
tcas 17 10 5 96 7 0 4560 2558 735 1267 194 4560 2558 1409 593 0 0.758106 0 0 0.322752 1 0 1153 2001 2 0 0
tcas 17 100 5 13 0 0 78 13 46 19 0 78 13 50 15 0 -1.0 0 0 0.151253 0 0 0 0 0 0 0
tcas 17 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 18 1 1 536 130 0 143380 106243 15424 21713 1719 143380 106243 31620 5517 4 0.555764 0 0 0.206312 1 0 21605 37126 30 0 0
tcas 18 1 2 536 177 1 143380 91624 16990 34766 2443 143380 91624 40446 11310 4 0.555764 0 0 0.206312 1 0 24682 51745 51 0 0
tcas 18 1 5 536 209 1 143380 82261 17273 43846 2942 143380 82261 46914 14205 4 0.555764 0 0 0.206312 1 0 26052 61108 65 0 0
tcas 18 1 10 536 258 0 143380 35171 31445 76764 6011 143380 35171 86128 22081 4 0.646883 0 0 0.206312 1 0 55588 108186 68 0 0
tcas 18 1.01 5 536 147 1 143380 82221 16906 44253 2867 143380 82221 46240 14919 4 0.555764 0 0 0.206312 1 0 25557 61148 47 0 0
tcas 18 2 5 344 32 0 58996 31621 3619 23756 437 58996 31621 19536 7839 0 0.314594 0 0 0.243073 1 0 5243 27002 14 0 0
tcas 18 5 5 159 14 0 12561 6915 819 4827 150 12561 6915 4415 1231 0 0.372062 0 0 0.186393 1 0 1221 5143 7 0 0
tcas 18 10 5 83 3 0 3403 1907 390 1106 10 3403 1907 1285 211 0 0.207731 0 0 0.265478 0 0 453 1390 1 0 0
tcas 18 100 5 14 1 0 91 15 0 76 0 91 15 60 16 0 -1.0 0 0 0.137218 0 0 0 0 0 0 0
tcas 18 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 19 1 1 594 82 0 176121 128075 27407 20639 3247 176121 128075 47033 1013 2 0.637724 0 0 0.251407 1 0 36406 48020 11 0 0
tcas 19 1 2 594 108 0 176121 111032 35286 29803 4837 176121 111032 63450 1639 3 0.637724 0 0 0.251407 1 0 46970 65058 18 0 0
tcas 19 1 5 594 201 0 176121 100194 38771 37156 5837 176121 100194 73943 1984 3 0.637724 0 0 0.251407 1 0 52066 75896 20 0 0
tcas 19 1 10 594 328 0 176121 47317 67317 61487 11113 176121 47317 125946 2858 3 0.9313 0 0 0.251407 1 0 114800 128770 31 0 0
tcas 19 1.01 5 594 176 0 176121 100126 38539 37456 5785 176121 100126 73947 2048 3 0.637724 0 0 0.251407 1 0 51789 75964 31 0 0
tcas 19 2 5 345 89 0 59340 32255 10674 16411 1643 59340 32255 25079 2006 0 0.547712 0 0 0.367256 1 0 14177 27071 26 0 0
tcas 19 5 5 152 8 0 11476 6577 2195 2704 276 11476 6577 4578 321 0 0.521335 0 0 0.305028 1 0 2492 4884 3 0 0
tcas 19 10 5 89 3 0 3916 2203 708 1005 40 3916 2203 1611 102 0 0.465039 0 0 0.192431 1 0 843 1705 0 0 0
tcas 19 100 5 9 0 0 36 8 13 15 0 36 8 28 0 0 -1.0 0 0 0.123254 0 0 0 0 0 0 0
tcas 19 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 20 1 1 452 72 0 101926 71923 13139 16864 3281 101926 71923 29567 436 3 0.989738 50 0 0.292892 1 1 26897 30002 4 0 0
tcas 20 1 2 452 49 0 101926 62998 14780 24148 5444 101926 62998 38209 719 5 0.989738 137 0 0.292892 1 1 33849 38927 3 0 0
tcas 20 1 5 452 72 0 101926 57894 15013 29019 6791 101926 57894 43168 864 5 0.99368 167 0 0.292892 1 1 37320 44031 7 0 0
tcas 20 1 10 452 221 1 101926 24639 26063 51224 13350 101926 24639 76024 1263 6 0.99368 485 0 0.292892 1 1 68242 77286 14 0 0
tcas 20 1.01 5 451 103 0 101475 57618 14714 29143 6666 101475 57618 42954 903 4 0.99368 167 0 0.292892 1 1 37463 43856 9 0 0
tcas 20 2 5 271 49 0 36585 19833 3361 13391 2655 36585 19833 15923 829 6 0.98736 11 0 0.844389 1 1 16041 16752 1 0 0
tcas 20 5 5 122 5 0 7381 4163 908 2310 559 7381 4163 3050 168 0 0.934234 0 0 0.917993 1 0 2749 3218 1 0 0
tcas 20 10 5 81 3 0 3240 1793 376 1071 207 3240 1793 1410 37 0 0.930159 0 0 0.636174 1 0 1244 1447 0 0 0
tcas 20 100 5 4 0 0 6 1 0 5 1 6 1 4 1 0 0.355505 0 0 0.215173 1 0 0 4 0 0 0
tcas 20 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 21 1 1 519 67 0 134421 93635 21682 19104 2939 134421 93635 40070 716 1 0.990888 38 0 0.381759 1 1 38310 40785 3 0 0
tcas 21 1 2 519 120 0 134421 83409 24461 26551 4881 134421 83409 49950 1062 2 0.990888 108 0 0.381759 1 1 46621 51011 6 0 0
tcas 21 1 5 519 160 0 134421 75154 26567 32700 6186 134421 75154 57939 1328 2 0.994386 134 0 0.381759 1 1 53281 59266 5 0 0
tcas 21 1 10 519 366 1 134421 28690 47294 58437 11339 134421 28690 103006 2725 2 0.994386 382 0 0.381759 1 1 97527 105731 17 0 0
tcas 21 1.01 5 516 175 0 132870 74128 25837 32905 6220 132870 74128 57385 1357 2 0.994386 134 0 0.381759 1 1 52900 58741 5 0 0
tcas 21 2 5 329 86 0 53956 29617 6774 17565 2826 53956 29617 22202 2137 0 0.9866 9 0 0.778846 1 1 23549 24339 2 0 0
tcas 21 5 5 132 14 0 8646 4606 1211 2829 574 8646 4606 3583 457 0 0.878865 0 0 0.495685 1 0 3613 4040 0 0 0
tcas 21 10 5 70 2 0 2415 1285 411 719 84 2415 1285 1052 78 0 0.856077 0 0 0.238657 1 0 1051 1126 0 0 0
tcas 21 100 5 8 0 0 28 7 0 21 3 28 7 16 5 0 0.770546 0 0 0.410427 1 0 0 5 0 0 0
tcas 21 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 22 1 1 434 98 0 93961 66221 20313 7427 24 93961 66221 27740 0 0 0.16521 0 0 0.0794702 1 0 20844 27739 14 0 0
tcas 22 1 2 434 121 0 93961 58989 23653 11319 409 93961 58989 34972 0 0 0.990961 28 0 0.0794702 1 1 31742 34971 6 0 0
tcas 22 1 5 434 154 0 93961 50914 26827 16220 631 93961 50914 43047 0 0 0.990961 31 0 0.0794702 1 1 38068 43046 10 0 0
tcas 22 1 10 434 260 0 93961 18304 49158 26499 795 93961 18304 75657 0 0 0.993129 45 0 0.0794702 1 1 69398 75656 12 0 0
tcas 22 1.01 5 435 149 0 94395 50962 26875 16558 566 94395 50962 43432 1 0 0.990961 31 0 0.0794702 1 1 38706 43432 9 0 0
tcas 22 2 5 275 63 0 37675 19886 7039 10750 360 37675 19886 17718 71 0 0.987135 24 0 0.368378 1 1 17305 17788 1 0 0
tcas 22 5 5 100 4 0 4950 2803 969 1178 53 4950 2803 2145 2 0 0.920863 1 0 0.217293 1 1 1919 2147 0 0 0
tcas 22 10 5 68 3 0 2278 1214 572 492 43 2278 1214 1061 3 0 0.797587 0 0 0.319192 1 0 704 1052 1 0 0
tcas 22 100 5 4 0 0 6 0 0 6 3 6 0 6 0 0 0.77338 0 0 0.17193 1 0 1 3 0 0 0
tcas 22 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 23 1 1 547 97 0 149331 103160 20441 25730 11209 149331 103160 41014 5157 114 0.752319 0 0 0.59664 1 0 34511 46151 15 0 0
tcas 23 1 2 547 188 0 149331 92078 22349 34904 15506 149331 92078 49875 7378 114 0.971937 140 0 0.59664 1 1 51169 57233 12 0 0
tcas 23 1 5 547 383 0 149331 81100 22840 45391 20905 149331 81100 58900 9331 114 0.971937 159 0 0.59664 1 1 59394 68211 11 0 0
tcas 23 1 10 547 227 1 149331 31615 37081 80635 37683 149331 31615 103434 14282 159 0.971937 215 0 0.59664 1 1 105459 117696 15 0 0
tcas 23 1.01 5 545 131 0 148240 80496 22415 45329 20796 148240 80496 58287 9457 116 0.971937 159 0 0.59664 1 1 59041 67724 10 0 0
tcas 23 2 5 331 48 0 54615 29892 5544 19179 7255 54615 29892 17945 6778 10 0.964686 28 0 0.716641 1 1 23661 24721 1 0 0
tcas 23 5 5 142 13 0 10011 5474 1032 3505 1311 10011 5474 3453 1084 4 0.883279 0 0 0.791943 1 0 3700 4537 2 0 0
tcas 23 10 5 90 6 0 4005 2260 534 1211 386 4005 2260 1474 271 1 0.897718 1 0 0.82042 1 0 1526 1744 1 0 0
tcas 23 100 5 8 0 0 28 6 0 22 1 28 6 6 16 0 0.526118 0 0 0.509178 1 0 0 19 0 0 0
tcas 23 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 24 1 1 477 64 0 113526 80924 25115 7487 68 113526 80924 32601 1 0 0.707436 0 0 0.127412 1 0 26005 32424 8 0 0
tcas 24 1 2 477 114 0 113526 71077 29688 12761 370 113526 71077 42448 1 0 0.996034 32 0 0.127412 1 1 38367 42323 6 0 0
tcas 24 1 5 477 130 0 113526 62585 32872 18069 938 113526 62585 50940 1 0 0.996034 197 0 0.127412 1 1 44907 50935 9 0 0
tcas 24 1 10 477 266 1 113526 30863 56456 26207 1096 113526 30863 82661 2 0 0.997589 234 0 0.127412 1 1 75620 82657 13 0 0
tcas 24 1.01 5 478 137 1 114003 62797 32856 18350 895 114003 62797 51205 1 0 0.996034 197 0 0.127412 1 1 45517 51200 9 0 0
tcas 24 2 5 280 35 0 39060 20920 8860 9280 770 39060 20920 18140 0 0 0.996105 49 0 0.199106 1 1 17553 18140 1 0 0
tcas 24 5 5 112 11 0 6216 3197 1825 1194 95 6216 3197 3019 0 0 0.962963 2 0 0.51312 1 1 2735 3019 0 0 0
tcas 24 10 5 69 1 0 2346 1372 630 344 15 2346 1372 974 0 0 0.826746 0 0 0.121924 1 0 903 974 0 0 0
tcas 24 100 5 4 0 0 6 3 2 1 0 6 3 3 0 0 -1.0 0 0 0.00562792 0 0 0 0 0 0 0
tcas 24 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 25 1 1 338 123 1 56953 41476 9071 6406 0 56953 41476 15477 0 0 -1.0 0 0 0.0938781 0 0 0 0 45 0 0
tcas 25 1 2 338 71 0 56953 36295 10778 9880 121 56953 36295 20658 0 0 0.997632 74 0 0.0938781 1 1 15699 20657 9 0 0
tcas 25 1 5 338 76 0 56953 32505 11608 12840 121 56953 32505 24448 0 0 0.997632 74 0 0.0938781 1 1 17614 24447 11 0 0
tcas 25 1 10 338 83 1 56953 14320 21895 20738 294 56953 14320 42633 0 0 0.997632 166 0 0.0938781 1 1 32539 42633 11 0 0
tcas 25 1.01 5 337 83 0 56616 32282 11551 12783 122 56616 32282 24334 0 0 0.997632 74 0 0.0938781 1 1 17663 24333 13 0 0
tcas 25 2 5 211 28 0 22155 11771 6479 3905 124 22155 11771 10384 0 0 0.995392 14 0 0.0915931 1 1 8875 10384 2 0 0
tcas 25 5 5 93 4 0 4278 2404 1234 640 27 4278 2404 1874 0 0 0.771722 0 0 0.0947594 1 0 1234 1863 1 0 0
tcas 25 10 5 56 1 0 1540 865 575 100 4 1540 865 675 0 0 0.769599 0 0 0.0488367 1 0 575 674 0 0 0
tcas 25 100 5 8 0 0 28 9 7 12 3 28 9 19 0 0 0.767253 0 0 0.0488367 1 0 7 17 0 0 0
tcas 25 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 26 1 1 562 92 1 157641 116769 17374 23498 317 157641 116769 40423 449 0 0.996502 2 0 0.366769 1 1 40265 40401 2 0 0
tcas 26 1 2 562 98 1 157641 101198 19974 36469 337 157641 101198 55790 653 0 0.996502 2 0 0.366769 1 1 55542 55754 2 0 0
tcas 26 1 5 562 222 0 157641 81031 25497 51113 481 157641 81031 75826 784 0 0.996502 2 0 0.366769 1 1 76276 76605 2 0 0
tcas 26 1 10 562 202 0 157641 39230 43473 74938 703 157641 39230 117332 1079 0 0.996502 2 0 0.366769 1 1 118025 118406 1 0 0
tcas 26 1.01 5 562 246 0 157641 81057 25666 50918 477 157641 81057 75802 782 0 0.996502 2 0 0.366769 1 1 76264 76579 2 0 0
tcas 26 2 5 364 159 0 66066 31309 9886 24871 1 66066 31309 34632 125 0 0.4479 0 0 0.273057 1 0 9969 33125 58 0 0
tcas 26 5 5 146 16 0 10585 4921 2509 3155 1 10585 4921 5662 2 0 0.4479 0 0 0.222033 1 0 2518 5549 105 0 0
tcas 26 10 5 74 3 0 2701 1546 458 697 0 2701 1546 1155 0 0 -1.0 0 0 0.216716 0 0 0 0 3 0 0
tcas 26 100 5 9 0 0 36 9 6 21 0 36 9 27 0 0 -1.0 0 0 0.0351647 0 0 0 0 0 0 0
tcas 26 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 27 1 1 612 139 1 186966 135012 36657 15297 78 186966 135012 51557 397 0 0.8728 0 0 0.138234 1 0 50988 51907 1 0 0
tcas 27 1 2 612 226 0 186966 119894 40992 26080 158 186966 119894 66522 550 0 0.8728 0 0 0.138234 1 0 65636 67060 4 0 0
tcas 27 1 5 612 270 1 186966 108596 44672 33698 174 186966 108596 77800 570 0 0.8728 0 0 0.138234 1 0 76548 78358 4 0 0
tcas 27 1 10 612 486 1 186966 44834 88186 53946 447 186966 44834 141477 655 0 0.8728 0 0 0.138234 1 0 139625 142126 6 0 0
tcas 27 1.01 5 607 261 0 183921 106836 43422 33663 173 183921 106836 76568 517 0 0.8728 0 0 0.138234 1 0 75244 77073 5 0 0
tcas 27 2 5 378 112 1 71253 39043 16496 15714 591 71253 39043 32103 107 0 0.749231 0 0 0.238362 1 0 26484 32209 11 0 0
tcas 27 5 5 160 20 0 12720 7145 3758 1817 68 12720 7145 5557 18 0 0.645044 0 0 0.131109 1 0 4535 5572 2 0 0
tcas 27 10 5 76 5 0 2850 1557 890 403 20 2850 1557 1293 0 0 0.622803 0 0 0.199664 1 0 956 1293 0 0 0
tcas 27 100 5 13 0 0 78 13 60 5 0 78 13 65 0 0 -1.0 0 0 0.0303878 0 0 0 0 0 0 0
tcas 27 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 28 1 1 654 207 0 213531 154390 21445 37696 8961 213531 154390 46210 12931 177 0.701648 0 0 0.362816 1 0 43872 59135 31 0 0
tcas 28 1 2 654 275 0 213531 136232 23647 53652 11477 213531 136232 55398 21901 206 0.701648 0 0 0.362816 1 0 52692 77292 48 0 0
tcas 28 1 5 654 305 1 213531 124148 24525 64858 14307 213531 124148 61764 27619 211 0.701648 0 0 0.362816 1 0 57740 89376 61 0 0
tcas 28 1 10 654 543 1 213531 54764 41598 117169 28481 213531 54764 114785 43982 287 0.766546 0 0 0.362816 1 0 112981 158765 90 0 0
tcas 28 1.01 5 653 309 0 212878 123740 24034 65104 14206 212878 123740 61239 27899 208 0.701648 0 0 0.362816 1 0 57127 89131 63 0 0
tcas 28 2 5 420 45 0 87990 48365 5606 34019 4585 87990 48365 24027 15598 44 0.63312 0 0 0.332811 1 0 23116 39618 10 0 0
tcas 28 5 5 217 35 0 23436 13144 1622 8670 911 23436 13144 6816 3476 9 0.579142 0 0 0.362816 1 0 4856 10290 10 0 0
tcas 28 10 5 115 10 0 6555 3628 459 2468 210 6555 3628 2161 766 2 0.518814 0 0 0.340252 1 0 1432 2925 3 0 0
tcas 28 100 5 21 1 0 210 64 0 146 0 210 64 103 43 0 -1.0 0 0 0.237636 0 0 0 0 1 0 0
tcas 28 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 29 1 1 533 144 1 141778 98253 31167 12358 233 141778 98253 42757 768 0 0.585386 0 0 0.104707 1 0 33598 43444 19 0 0
tcas 29 1 2 533 186 1 141778 86845 36403 18530 313 141778 86845 53738 1195 0 0.585386 0 0 0.104707 1 0 39609 54921 29 0 0
tcas 29 1 5 533 206 0 141778 80073 38857 22848 453 141778 80073 60303 1402 0 0.585386 0 0 0.104707 1 0 42544 61697 36 0 0
tcas 29 1 10 533 370 1 141778 31478 72083 38217 1084 141778 31478 108066 2234 0 0.645442 0 0 0.104707 1 0 80038 110287 58 0 0
tcas 29 1.01 5 532 207 1 141246 79762 38477 23007 455 141246 79762 60102 1382 0 0.585386 0 0 0.104707 1 0 42155 61476 37 0 0
tcas 29 2 5 349 94 0 60726 33101 10527 17098 92 60726 33101 25577 2048 0 0.582322 0 0 0.142262 1 0 13353 27612 26 0 0
tcas 29 5 5 157 17 0 12246 7032 1900 3314 0 12246 7032 5086 128 0 -1.0 0 0 0.164906 0 0 0 0 18 0 0
tcas 29 10 5 91 6 0 4095 2327 591 1177 0 4095 2327 1664 104 0 -1.0 0 0 0.133588 0 0 0 0 6 0 0
tcas 29 100 5 7 0 0 21 14 0 7 0 21 14 7 0 0 -1.0 0 0 0.0630591 0 0 0 0 0 0 0
tcas 29 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 30 1 1 621 211 0 192510 130538 24218 37754 9987 192510 130538 51317 10655 227 0.641283 0 0 0.346087 1 0 44954 61968 34 0 0
tcas 30 1 2 621 255 1 192510 118579 26020 47911 12743 192510 118579 59639 14292 237 0.641283 0 0 0.346087 1 0 50393 73926 47 0 0
tcas 30 1 5 621 282 0 192510 109645 26567 56298 15985 192510 109645 65659 17206 238 0.641283 0 0 0.346087 1 0 53156 82862 59 0 0
tcas 30 1 10 621 521 1 192510 42109 44771 105630 31957 192510 42109 122167 28234 341 0.797414 0 0 0.346087 1 0 110323 150401 80 0 0
tcas 30 1.01 5 618 284 1 190653 108517 25769 56367 15819 190653 108517 64554 17582 236 0.641283 0 0 0.346087 1 0 52188 82134 60 0 0
tcas 30 2 5 371 106 0 68635 37732 6274 24629 4561 68635 37732 19579 11324 25 0.600857 0 0 0.35332 1 0 13235 30903 34 0 0
tcas 30 5 5 171 24 0 14535 7924 1421 5190 858 14535 7924 4266 2345 13 0.544918 0 0 0.34471 1 0 2511 6605 7 0 0
tcas 30 10 5 92 6 0 4186 2333 437 1416 211 4186 2333 1383 470 2 0.600713 0 0 0.382612 1 0 1027 1848 2 0 0
tcas 30 100 5 16 0 0 120 41 0 79 0 120 41 52 27 0 -1.0 0 0 0.220416 0 0 0 0 0 0 0
tcas 30 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 31 1 1 633 215 1 200028 136652 31088 32288 1325 200028 136652 62454 922 6 0.995544 13 0 0.842573 1 1 61137 63376 5 0 0
tcas 31 1 2 633 245 0 200028 128004 33267 38757 1859 200028 128004 70780 1244 6 0.995544 13 0 0.842573 1 1 68929 72024 7 0 0
tcas 31 1 5 633 316 1 200028 106255 38854 54919 3200 200028 106255 92252 1521 6 0.995544 51 0 0.842573 1 1 88937 93773 10 0 0
tcas 31 1 10 633 527 1 200028 45005 59951 95072 6662 200028 45005 151498 3525 6 0.995544 144 0 0.842573 1 1 148376 155022 14 0 0
tcas 31 1.01 5 631 316 1 198765 105608 38864 54293 3165 198765 105608 91573 1584 8 0.995544 47 0 0.842573 1 1 88649 93157 10 0 0
tcas 31 2 5 346 96 0 59685 31597 10552 17536 1008 59685 31597 27442 646 0 0.989164 27 1 0.970588 1 1 27868 28087 0 0 1
tcas 31 5 5 140 18 0 9730 4496 2624 2610 266 9730 4496 5151 83 5 0.873644 0 0 0.324761 1 0 4956 5231 1 0 0
tcas 31 10 5 82 4 0 3321 1966 619 736 6 3321 1966 1350 5 0 0.413895 0 0 0.146671 1 0 632 1312 1 0 0
tcas 31 100 5 3 0 0 3 1 0 2 0 3 1 2 0 0 -1.0 0 0 0.117966 0 0 0 0 0 0 0
tcas 31 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 32 1 1 434 96 1 93961 66073 16949 10939 239 93961 66073 27888 0 0 0.999366 239 0 0.263269 1 1 16949 27886 21 0 0
tcas 32 1 2 434 110 1 93961 61108 19383 13470 306 93961 61108 32853 0 0 0.999366 306 0 0.263269 1 1 19383 32853 25 0 0
tcas 32 1 5 434 146 1 93961 50992 24001 18968 610 93961 50992 42969 0 0 0.999366 610 0 0.263269 1 1 24001 42969 35 0 0
tcas 32 1 10 434 208 1 93961 22548 39713 31700 1342 93961 22548 71413 0 0 0.999366 1342 0 0.263269 1 1 39713 71413 50 0 0
tcas 32 1.01 5 433 145 0 93528 50767 24123 18638 575 93528 50767 42761 0 0 0.999366 575 0 0.263269 1 1 24123 42761 35 0 0
tcas 32 2 5 249 49 0 30876 16551 12148 2177 70 30876 16551 14325 0 0 0.999342 70 0 0.256098 1 1 12148 14325 4 0 0
tcas 32 5 5 109 8 0 5886 2588 2770 528 6 5886 2588 3298 0 0 0.999344 6 0 0.179901 1 1 2770 3107 1 0 0
tcas 32 10 5 64 0 0 2016 1260 627 129 0 2016 1260 756 0 0 -1.0 0 0 0.0745766 0 0 0 0 1 0 0
tcas 32 100 5 2 0 0 1 0 1 0 0 1 0 1 0 0 -1.0 0 0 0.0 0 0 0 0 0 0 0
tcas 32 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 33 1 1 636 186 0 201930 149135 13612 39183 8066 201930 149135 37447 15348 60 0.616005 0 0 0.37464 1 0 34306 52793 37 0 0
tcas 33 1 2 636 255 0 201930 129744 14703 57483 11227 201930 129744 46098 26088 136 0.616005 0 0 0.37464 1 0 40146 72177 62 0 0
tcas 33 1 5 636 302 0 201930 116565 14770 70595 14550 201930 116565 52528 32837 139 0.616005 0 0 0.37464 1 0 43561 85355 81 0 0
tcas 33 1 10 636 528 3 201930 51058 23948 126924 29528 201930 51058 98914 51958 197 0.859407 0 0 0.37464 1 0 108579 150864 89 0 0
tcas 33 1.01 5 632 98 0 199396 115042 14251 70103 14456 199396 115042 51439 32915 138 0.616005 0 0 0.37464 1 0 42769 84344 28 0 0
tcas 33 2 5 393 125 0 77028 40817 3463 32748 4187 77028 40817 16553 19658 12 0.495872 0 0 0.315738 1 0 10308 36182 49 0 0
tcas 33 5 5 181 26 0 16290 8994 779 6517 745 16290 8994 3436 3860 1 0.532552 0 0 0.37464 1 0 2437 7281 9 0 0
tcas 33 10 5 90 7 0 4005 2266 242 1497 113 4005 2266 900 839 0 0.427467 0 0 0.312693 1 0 501 1727 3 0 0
tcas 33 100 5 11 0 0 55 11 0 44 3 55 11 2 42 0 0.310368 0 0 0.225763 1 0 0 21 0 0 0
tcas 33 1000 5 0 ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** ** **
tcas 34 1 1 847 347 1 358281 255857 25142 77282 11556 358281 255857 84577 17847 298 0.974992 3 0 0.932113 1 1 102160 102422 2 0 0
tcas 34 1 2 847 461 1 358281 224315 26732 107234 17761 358281 224315 103700 30266 718 0.974992 8 0 0.932113 1 1 133826 133963 2 0 0
tcas 34 1 5 847 524 1 358281 204376 27249 126656 22178 358281 204376 116737 37168 764 0.974992 10 0 0.932113 1 1 153732 153902 2 0 0
tcas 34 1 10 847 922 2 358281 90425 43574 224282 40681 358281 90425 206013 61843 1117 0.974992 10 0 0.932113 1 1 267673 267853 4 0 0
tcas 34 1.01 5 839 520 1 351541 200553 26802 124186 21902 351541 200553 113938 37050 725 0.974992 10 0 0.932113 1 1 150817 150985 2 0 0
